customer_id,name,age_group,gender,region,city,registration_date,is_returning
CUST1136,Customer_1136,46-55,Male,West,Mumbai,2023-02-16,0
CUST1137,Customer_1137,18-25,Female,South,Bangalore,2023-02-27,1
CUST1138,Customer_1138,55+,Male,Central,Gwalior,2023-05-14,0
CUST1139,Customer_1139,26-35,Male,North,Amritsar,2023-04-22,0
CUST1140,Customer_1140,18-25,Female,East,Bhubaneswar,2023-02-22,0
CUST1141,Customer_1141,26-35,Female,South,Kochi,2023-04-29,1
CUST1142,Customer_1142,46-55,Male,East,Patna,2023-05-24,0
CUST1143,Customer_1143,55+,Female,West,Surat,2023-06-04,1
CUST1144,Customer_1144,46-55,Female,West,Pune,2023-02-10,0
CUST1145,Customer_1145,26-35,Female,West,Surat,2023-06-27,1
CUST1146,Customer_1146,26-35,Female,South,Hyderabad,2023-05-04,0
CUST1147,Customer_1147,18-25,Female,South,Chennai,2023-04-17,1
CUST1148,Customer_1148,36-45,Female,West,Nagpur,2023-03-20,0
CUST1149,Customer_1149,26-35,Female,Central,Jabalpur,2023-06-29,1
CUST1150,Customer_1150,46-55,Other,West,Pune,2023-03-22,1
CUST1151,Customer_1151,55+,Female,East,Bhubaneswar,2023-02-01,1
CUST1152,Customer_1152,55+,Female,North,Lucknow,2023-01-02,0
CUST1153,Customer_1153,18-25,Female,North,Chandigarh,2023-06-14,1
CUST1154,Customer_1154,18-25,Female,West,Pune,2023-05-03,1
CUST1155,Customer_1155,26-35,Male,South,Kochi,2023-06-29,0
CUST1156,Customer_1156,46-55,Female,North,Lucknow,2023-06-01,1
CUST1157,Customer_1157,36-45,Female,South,Hyderabad,2023-02-25,1
CUST1158,Customer_1158,18-25,Female,West,Pune,2023-02-14,0
CUST1159,Customer_1159,26-35,Male,South,Bangalore,2023-05-26,1
CUST1160,Customer_1160,46-55,Female,West,Surat,2023-05-30,1
CUST1161,Customer_1161,46-55,Female,West,Mumbai,2023-04-07,0
CUST1162,Customer_1162,46-55,Male,West,Ahmedabad,2023-02-15,1
CUST1163,Customer_1163,36-45,Male,South,Coimbatore,2023-05-11,0
CUST1164,Customer_1164,55+,Male,Central,Indore,2023-01-27,0
CUST1165,Customer_1165,55+,Male,South,Coimbatore,2023-05-14,1
CUST1166,Customer_1166,46-55,Male,North,Chandigarh,2023-03-04,1
CUST1167,Customer_1167,26-35,Female,East,Ranchi,2023-03-31,0
CUST1168,Customer_1168,26-35,Male,East,Patna,2023-05-28,1
CUST1169,Customer_1169,26-35,Male,South,Bangalore,2023-05-20,0
CUST1170,Customer_1170,18-25,Male,West,Pune,2023-03-29,1
CUST1171,Customer_1171,55+,Male,South,Chennai,2023-03-07,1
CUST1172,Customer_1172,26-35,Female,West,Ahmedabad,2023-03-18,0
CUST1173,Customer_1173,46-55,Female,East,Guwahati,2023-02-09,0
CUST1174,Customer_1174,55+,Male,West,Pune,2023-01-22,0
CUST1175,Customer_1175,18-25,Female,East,Ranchi,2023-04-17,1
CUST1176,Customer_1176,26-35,Male,North,Delhi,2023-06-23,1
CUST1177,Customer_1177,36-45,Female,North,Jaipur,2023-01-22,0
CUST1178,Customer_1178,36-45,Male,North,Delhi,2023-06-29,1
CUST1179,Customer_1179,36-45,Male,South,Hyderabad,2023-06-03,0
CUST1180,Customer_1180,36-45,Male,West,Mumbai,2023-03-14,0
CUST1181,Customer_1181,26-35,Female,North,Amritsar,2023-02-21,0
CUST1182,Customer_1182,18-25,Female,North,Amritsar,2023-06-10,0
CUST1183,Customer_1183,46-55,Male,East,Patna,2023-01-03,0
CUST1184,Customer_1184,36-45,Other,West,Ahmedabad,2023-03-10,1
CUST1185,Customer_1185,46-55,Female,South,Coimbatore,2023-05-01,1
CUST1186,Customer_1186,55+,Male,South,Hyderabad,2023-04-20,1
CUST1187,Customer_1187,26-35,Female,East,Bhubaneswar,2023-02-21,1
CUST1188,Customer_1188,55+,Female,Central,Indore,2023-01-31,0
CUST1189,Customer_1189,18-25,Female,North,Jaipur,2023-05-11,1
CUST1190,Customer_1190,18-25,Male,South,Coimbatore,2023-04-02,1
CUST1191,Customer_1191,18-25,Male,West,Surat,2023-06-15,1
CUST1192,Customer_1192,26-35,Male,West,Surat,2023-03-01,1
CUST1193,Customer_1193,46-55,Female,East,Kolkata,2023-04-15,1
CUST1194,Customer_1194,26-35,Female,East,Guwahati,2023-02-04,1
CUST1195,Customer_1195,36-45,Male,South,Coimbatore,2023-01-20,1
CUST1196,Customer_1196,46-55,Female,Central,Raipur,2023-04-15,0
CUST1197,Customer_1197,18-25,Other,North,Lucknow,2023-01-09,0
CUST1198,Customer_1198,55+,Male,North,Delhi,2023-06-17,0
CUST1199,Customer_1199,26-35,Male,North,Lucknow,2023-04-05,0
CUST1200,Customer_1200,55+,Male,North,Delhi,2023-05-22,1
