order_id,customer_id,region,city,product_id,product_name,category,quantity,unit_price,discount,sales,profit,ship_mode,order_date,delivery_date,rating
ORD07933,CUST1036,South,Hyderabad,P016,Data Science Handbook,Books,4,699,0.15,2376.6,411.98,Standard,2023-12-25,2023-12-30,5
ORD07934,CUST0555,West,Ahmedabad,P017,Business Strategy,Books,3,399,0.25,897.75,221.46,Standard,2023-02-23,2023-02-28,5
ORD07935,CUST0987,East,Bhubaneswar,P017,Business Strategy,Books,2,399,0.05,758.1,162.49,Express,2023-11-10,2023-11-12,5
ORD07936,CUST1085,West,Mumbai,P019,Yoga Mat,Sports,2,699,0.15,1188.3,330.78,Express,2023-12-13,2023-12-15,3
ORD07937,CUST0659,West,Nagpur,P018,Cricket Bat,Sports,1,1499,0.1,1349.1,427.79,Express,2023-02-13,2023-02-15,4
ORD07938,CUST0035,South,Coimbatore,P016,Data Science Handbook,Books,1,699,0,699,126.31,Standard,2024-05-18,2024-05-23,5
ORD07939,CUST0477,South,Coimbatore,P007,Women's Kurta Set,Clothing,4,999,0.1,3596.4,1232.54,Overnight,2023-12-31,2024-01-01,4
ORD07940,CUST0903,West,Surat,P006,Men's Running Shoes,Clothing,3,1899,0,5697,1792.27,Standard,2023-10-13,2023-10-18,5
ORD07941,CUST0114,North,Delhi,P009,Yoga Pants,Clothing,2,899,0,1798,306.9,Standard,2023-12-21,2023-12-26,5
ORD07942,CUST1134,West,Nagpur,P008,Denim Jacket,Clothing,1,1799,0.05,1709.05,565.33,Standard,2023-10-03,2023-10-08,3
ORD07943,CUST1038,South,Chennai,P005,Webcam HD,Electronics,5,1599,0.2,6396.0,1276.55,Express,2023-07-19,2023-07-21,5
ORD07944,CUST1024,East,Ranchi,P019,Yoga Mat,Sports,2,699,0,1398,209.24,Standard,2023-05-02,2023-05-07,5
ORD07945,CUST0850,West,Surat,P001,Wireless Earbuds,Electronics,3,1299,0,3897,952.13,Standard,2024-04-22,2024-04-27,2
ORD07946,CUST0350,West,Ahmedabad,P005,Webcam HD,Electronics,5,1599,0,7995,2488.8,Overnight,2024-03-13,2024-03-14,5
ORD07947,CUST1148,West,Nagpur,P017,Business Strategy,Books,4,399,0.05,1516.2,184.9,Overnight,2023-02-05,2023-02-06,4
ORD07948,CUST0891,East,Bhubaneswar,P005,Webcam HD,Electronics,5,1599,0,7995,1119.31,Standard,2024-02-19,2024-02-24,3
ORD07949,CUST0119,Central,Bhopal,P018,Cricket Bat,Sports,4,1499,0.15,5096.6,628.58,Express,2023-03-25,2023-03-27,3
ORD07950,CUST1193,East,Kolkata,P007,Women's Kurta Set,Clothing,4,999,0.15,3396.6,593.3,Overnight,2023-02-03,2023-02-04,4
ORD07951,CUST0667,West,Surat,P010,Cotton Hoodie,Clothing,2,1299,0.15,2208.3,722.0,Standard,2023-01-25,2023-01-30,4
ORD07952,CUST1043,South,Bangalore,P015,Python Programming,Books,1,499,0.05,474.05,148.72,Standard,2023-02-16,2023-02-21,4
ORD07953,CUST1065,North,Chandigarh,P009,Yoga Pants,Clothing,4,899,0.1,3236.4,1170.22,Standard,2023-11-22,2023-11-27,4
ORD07954,CUST0377,South,Chennai,P006,Men's Running Shoes,Clothing,3,1899,0,5697,1983.16,Express,2023-02-05,2023-02-07,4
ORD07955,CUST0848,West,Ahmedabad,P019,Yoga Mat,Sports,4,699,0.05,2656.2,983.26,Standard,2023-09-16,2023-09-21,2
ORD07956,CUST0923,North,Lucknow,P009,Yoga Pants,Clothing,3,899,0,2697,645.42,Overnight,2023-04-12,2023-04-13,4
ORD07957,CUST1190,South,Coimbatore,P003,USB-C Hub,Electronics,1,699,0.05,664.05,137.28,Overnight,2023-04-08,2023-04-09,3
ORD07958,CUST0034,Central,Raipur,P009,Yoga Pants,Clothing,2,899,0.05,1708.1,306.38,Standard,2024-01-25,2024-01-30,2
ORD07959,CUST1101,South,Kochi,P003,USB-C Hub,Electronics,2,699,0.05,1328.1,411.16,Overnight,2024-01-07,2024-01-08,3
ORD07960,CUST0702,North,Lucknow,P005,Webcam HD,Electronics,1,1599,0,1599,353.52,Standard,2023-11-11,2023-11-16,1
ORD07961,CUST1007,North,Jaipur,P008,Denim Jacket,Clothing,3,1799,0.2,4317.6,1074.82,Express,2023-10-28,2023-10-30,4
ORD07962,CUST1029,North,Jaipur,P006,Men's Running Shoes,Clothing,5,1899,0.05,9020.25,2625.79,Standard,2024-02-04,2024-02-09,1
ORD07963,CUST0729,East,Bhubaneswar,P001,Wireless Earbuds,Electronics,2,1299,0.2,2078.4,388.02,Standard,2023-12-27,2024-01-01,4
ORD07964,CUST0555,West,Ahmedabad,P016,Data Science Handbook,Books,3,699,0.1,1887.3,382.46,Express,2023-07-21,2023-07-23,5
ORD07965,CUST0201,South,Hyderabad,P006,Men's Running Shoes,Clothing,2,1899,0.1,3418.2,1147.23,Standard,2023-12-22,2023-12-27,4
ORD07966,CUST0133,South,Kochi,P003,USB-C Hub,Electronics,4,699,0.15,2376.6,617.38,Standard,2024-03-28,2024-04-02,5
ORD07967,CUST0605,West,Mumbai,P003,USB-C Hub,Electronics,1,699,0.1,629.1,215.34,Express,2023-08-08,2023-08-10,5
ORD07968,CUST0555,West,Ahmedabad,P017,Business Strategy,Books,3,399,0.1,1077.3,398.31,Standard,2023-08-01,2023-08-06,4
ORD07969,CUST0467,East,Ranchi,P007,Women's Kurta Set,Clothing,3,999,0,2997,813.1,Express,2024-02-28,2024-03-01,5
ORD07970,CUST0487,North,Amritsar,P007,Women's Kurta Set,Clothing,3,999,0.05,2847.15,425.0,Same Day,2023-05-13,2023-05-13,2
ORD07971,CUST0344,South,Bangalore,P009,Yoga Pants,Clothing,1,899,0.25,674.25,122.49,Standard,2023-04-29,2023-05-04,4
ORD07972,CUST0612,South,Chennai,P008,Denim Jacket,Clothing,4,1799,0.2,5756.8,1591.06,Overnight,2023-02-27,2023-02-28,1
ORD07973,CUST0890,North,Chandigarh,P017,Business Strategy,Books,1,399,0.05,379.05,113.07,Express,2023-11-18,2023-11-20,5
ORD07974,CUST0609,West,Ahmedabad,P004,Mechanical Keyboard,Electronics,4,2499,0.2,7996.8,1379.24,Express,2024-06-14,2024-06-16,4
ORD07975,CUST0063,North,Chandigarh,P006,Men's Running Shoes,Clothing,2,1899,0.1,3418.2,1070.11,Express,2023-05-15,2023-05-17,5
ORD07976,CUST1034,South,Coimbatore,P005,Webcam HD,Electronics,2,1599,0,3198,826.01,Overnight,2023-12-10,2023-12-11,5
ORD07977,CUST0101,South,Kochi,P001,Wireless Earbuds,Electronics,5,1299,0.15,5520.75,1130.87,Overnight,2024-05-30,2024-05-31,4
ORD07978,CUST1062,North,Lucknow,P007,Women's Kurta Set,Clothing,3,999,0.2,2397.6,571.26,Standard,2023-08-14,2023-08-19,3
ORD07979,CUST0296,South,Coimbatore,P007,Women's Kurta Set,Clothing,4,999,0,3996,1130.51,Standard,2023-09-24,2023-09-29,4
ORD07980,CUST0167,East,Ranchi,P008,Denim Jacket,Clothing,3,1799,0,5397,2044.28,Standard,2024-03-31,2024-04-05,5
ORD07981,CUST0477,South,Coimbatore,P007,Women's Kurta Set,Clothing,4,999,0,3996,1439.94,Standard,2023-04-20,2023-04-25,5
ORD07982,CUST0788,Central,Gwalior,P017,Business Strategy,Books,1,399,0.25,299.25,95.21,Standard,2023-10-07,2023-10-12,3
ORD07983,CUST0974,West,Mumbai,P001,Wireless Earbuds,Electronics,1,1299,0.2,1039.2,324.01,Express,2023-11-30,2023-12-02,4
ORD07984,CUST0736,West,Mumbai,P017,Business Strategy,Books,5,399,0,1995,524.56,Standard,2023-07-20,2023-07-25,5
ORD07985,CUST1092,Central,Bhopal,P004,Mechanical Keyboard,Electronics,1,2499,0.05,2374.05,536.35,Express,2024-01-07,2024-01-09,5
ORD07986,CUST0163,South,Hyderabad,P016,Data Science Handbook,Books,4,699,0.15,2376.6,500.9,Overnight,2023-11-30,2023-12-01,4
ORD07987,CUST0689,West,Pune,P017,Business Strategy,Books,1,399,0,399,95.64,Standard,2023-01-29,2023-02-03,5
ORD07988,CUST1001,East,Guwahati,P007,Women's Kurta Set,Clothing,1,999,0.1,899.1,230.61,Overnight,2024-04-08,2024-04-09,4
ORD07989,CUST1105,North,Amritsar,P007,Women's Kurta Set,Clothing,3,999,0.1,2697.3,747.49,Express,2023-06-21,2023-06-23,5
ORD07990,CUST0923,North,Lucknow,P016,Data Science Handbook,Books,3,699,0.1,1887.3,640.93,Standard,2024-03-12,2024-03-17,4
ORD07991,CUST0153,North,Chandigarh,P008,Denim Jacket,Clothing,3,1799,0.1,4857.3,1519.61,Overnight,2023-03-25,2023-03-26,4
ORD07992,CUST0275,North,Jaipur,P002,Laptop Stand,Electronics,1,899,0.2,719.2,249.3,Express,2023-05-18,2023-05-20,4
ORD07993,CUST0949,South,Coimbatore,P005,Webcam HD,Electronics,1,1599,0.05,1519.05,430.85,Standard,2024-04-25,2024-04-30,5
ORD07994,CUST0283,Central,Bhopal,P006,Men's Running Shoes,Clothing,1,1899,0.1,1709.1,379.27,Standard,2024-04-29,2024-05-04,3
ORD07995,CUST0459,West,Surat,P019,Yoga Mat,Sports,2,699,0.1,1258.2,194.79,Overnight,2023-07-26,2023-07-27,5
ORD07996,CUST0971,North,Delhi,P017,Business Strategy,Books,4,399,0.2,1276.8,243.82,Standard,2023-04-03,2023-04-08,3
ORD07997,CUST1017,North,Delhi,P016,Data Science Handbook,Books,3,699,0.05,1992.15,340.25,Standard,2024-05-20,2024-05-25,5
ORD07998,CUST0175,South,Kochi,P001,Wireless Earbuds,Electronics,2,1299,0.05,2468.1,544.74,Overnight,2023-08-15,2023-08-16,1
ORD07999,CUST0754,North,Lucknow,P019,Yoga Mat,Sports,4,699,0.1,2516.4,326.39,Overnight,2023-11-12,2023-11-13,3
ORD08000,CUST0456,North,Lucknow,P016,Data Science Handbook,Books,4,699,0.1,2516.4,785.86,Standard,2023-06-15,2023-06-20,3
ORD08001,CUST0208,Central,Indore,P006,Men's Running Shoes,Clothing,5,1899,0.1,8545.5,2154.5,Overnight,2023-07-14,2023-07-15,5
ORD08002,CUST0458,West,Pune,P007,Women's Kurta Set,Clothing,5,999,0,4995,1409.14,Standard,2023-10-07,2023-10-12,5
ORD08003,CUST1158,West,Pune,P006,Men's Running Shoes,Clothing,2,1899,0,3798,760.38,Overnight,2024-01-02,2024-01-03,5
ORD08004,CUST0186,West,Pune,P016,Data Science Handbook,Books,3,699,0,2097,761.47,Standard,2024-06-10,2024-06-15,5
ORD08005,CUST0717,North,Amritsar,P009,Yoga Pants,Clothing,5,899,0.05,4270.25,1621.05,Standard,2023-09-24,2023-09-29,4
ORD08006,CUST0964,South,Chennai,P006,Men's Running Shoes,Clothing,1,1899,0,1899,718.53,Same Day,2024-01-04,2024-01-04,4
ORD08007,CUST0351,North,Chandigarh,P004,Mechanical Keyboard,Electronics,4,2499,0.1,8996.4,2308.53,Overnight,2023-03-11,2023-03-12,4
ORD08008,CUST0945,South,Coimbatore,P016,Data Science Handbook,Books,2,699,0.1,1258.2,448.2,Standard,2023-08-04,2023-08-09,5
ORD08009,CUST0894,North,Delhi,P016,Data Science Handbook,Books,2,699,0.05,1328.1,380.63,Standard,2024-03-02,2024-03-07,5
ORD08010,CUST0646,East,Guwahati,P005,Webcam HD,Electronics,1,1599,0.05,1519.05,360.79,Overnight,2023-05-28,2023-05-29,4
ORD08011,CUST0366,North,Lucknow,P016,Data Science Handbook,Books,3,699,0.1,1887.3,252.85,Standard,2024-02-22,2024-02-27,4
ORD08012,CUST0758,North,Jaipur,P006,Men's Running Shoes,Clothing,5,1899,0.05,9020.25,3277.68,Express,2023-04-21,2023-04-23,3
ORD08013,CUST0927,North,Chandigarh,P010,Cotton Hoodie,Clothing,2,1299,0,2598,562.9,Standard,2023-03-09,2023-03-14,5
ORD08014,CUST0321,South,Kochi,P002,Laptop Stand,Electronics,1,899,0.15,764.15,242.25,Overnight,2023-10-26,2023-10-27,5
ORD08015,CUST0738,South,Kochi,P008,Denim Jacket,Clothing,2,1799,0.1,3238.2,501.22,Overnight,2023-03-17,2023-03-18,5
ORD08016,CUST1019,West,Pune,P006,Men's Running Shoes,Clothing,2,1899,0.1,3418.2,705.78,Standard,2023-07-16,2023-07-21,2
ORD08017,CUST0461,North,Chandigarh,P002,Laptop Stand,Electronics,2,899,0.15,1528.3,370.07,Standard,2023-08-04,2023-08-09,5
ORD08018,CUST0991,South,Hyderabad,P016,Data Science Handbook,Books,1,699,0,699,90.3,Standard,2024-04-13,2024-04-18,5
ORD08019,CUST0893,South,Bangalore,P016,Data Science Handbook,Books,1,699,0.1,629.1,168.93,Express,2023-06-10,2023-06-12,5
ORD08020,CUST0158,West,Pune,P020,Fitness Dumbbells,Sports,5,1999,0.15,8495.75,2514.99,Standard,2023-12-04,2023-12-09,1
ORD08021,CUST0343,West,Pune,P011,Office Desk Chair,Furniture,2,8999,0,17998,4049.24,Express,2023-01-15,2023-01-17,4
ORD08022,CUST0933,West,Pune,P016,Data Science Handbook,Books,1,699,0.15,594.15,118.91,Standard,2023-08-06,2023-08-11,1
ORD08023,CUST0628,North,Jaipur,P009,Yoga Pants,Clothing,3,899,0.05,2562.15,819.35,Standard,2023-11-10,2023-11-15,5
ORD08024,CUST0716,West,Nagpur,P001,Wireless Earbuds,Electronics,3,1299,0.1,3507.3,934.11,Express,2023-02-28,2023-03-02,4
ORD08025,CUST1057,Central,Raipur,P007,Women's Kurta Set,Clothing,4,999,0,3996,1334.25,Standard,2024-04-29,2024-05-04,5
ORD08026,CUST0442,West,Pune,P007,Women's Kurta Set,Clothing,1,999,0,999,198.99,Standard,2023-03-23,2023-03-28,4
ORD08027,CUST0748,East,Patna,P010,Cotton Hoodie,Clothing,3,1299,0,3897,1415.52,Overnight,2023-12-01,2023-12-02,2
ORD08028,CUST0253,East,Bhubaneswar,P015,Python Programming,Books,5,499,0,2495,309.63,Overnight,2023-01-19,2023-01-20,4
ORD08029,CUST0609,West,Ahmedabad,P008,Denim Jacket,Clothing,4,1799,0.15,6116.6,962.09,Standard,2024-01-16,2024-01-21,4
ORD08030,CUST0875,Central,Raipur,P018,Cricket Bat,Sports,3,1499,0,4497,1371.98,Standard,2023-01-30,2023-02-04,1
ORD08031,CUST1187,East,Bhubaneswar,P007,Women's Kurta Set,Clothing,1,999,0,999,179.13,Standard,2023-06-14,2023-06-19,3
ORD08032,CUST0508,North,Chandigarh,P015,Python Programming,Books,1,499,0.2,399.2,93.91,Standard,2023-07-27,2023-08-01,3
ORD08033,CUST0933,West,Pune,P007,Women's Kurta Set,Clothing,1,999,0.15,849.15,312.48,Standard,2023-02-19,2023-02-24,4
ORD08034,CUST0356,North,Amritsar,P005,Webcam HD,Electronics,5,1599,0.1,7195.5,1684.2,Standard,2023-05-20,2023-05-25,4
ORD08035,CUST0097,East,Ranchi,P007,Women's Kurta Set,Clothing,3,999,0,2997,445.43,Express,2023-08-05,2023-08-07,5
ORD08036,CUST0825,West,Pune,P016,Data Science Handbook,Books,1,699,0.05,664.05,204.41,Standard,2024-02-15,2024-02-20,4
ORD08037,CUST0714,East,Guwahati,P016,Data Science Handbook,Books,2,699,0.05,1328.1,413.56,Standard,2024-06-10,2024-06-15,1
ORD08038,CUST0418,West,Mumbai,P016,Data Science Handbook,Books,4,699,0.1,2516.4,464.75,Standard,2023-11-23,2023-11-28,4
ORD08039,CUST0285,East,Bhubaneswar,P010,Cotton Hoodie,Clothing,4,1299,0,5196,790.1,Standard,2023-03-28,2023-04-02,4
ORD08040,CUST0205,South,Coimbatore,P001,Wireless Earbuds,Electronics,2,1299,0.2,2078.4,298.86,Standard,2023-09-05,2023-09-10,4
ORD08041,CUST0530,North,Delhi,P016,Data Science Handbook,Books,3,699,0.2,1677.6,421.52,Standard,2024-04-25,2024-04-30,5
ORD08042,CUST1039,Central,Raipur,P004,Mechanical Keyboard,Electronics,2,2499,0.1,4498.2,689.17,Express,2023-05-17,2023-05-19,2
ORD08043,CUST0642,South,Kochi,P016,Data Science Handbook,Books,4,699,0.05,2656.2,451.81,Overnight,2023-09-17,2023-09-18,3
ORD08044,CUST0042,South,Chennai,P016,Data Science Handbook,Books,2,699,0.15,1188.3,319.86,Express,2023-03-15,2023-03-17,5
ORD08045,CUST0925,Central,Jabalpur,P020,Fitness Dumbbells,Sports,5,1999,0.1,8995.5,3199.05,Standard,2023-04-25,2023-04-30,5
ORD08046,CUST0265,East,Patna,P004,Mechanical Keyboard,Electronics,5,2499,0.15,10620.75,2382.22,Same Day,2024-01-12,2024-01-12,3
ORD08047,CUST0453,East,Patna,P002,Laptop Stand,Electronics,5,899,0,4495,623.6,Overnight,2023-06-22,2023-06-23,4
ORD08048,CUST0848,West,Ahmedabad,P006,Men's Running Shoes,Clothing,2,1899,0.1,3418.2,1248.15,Express,2024-03-27,2024-03-29,5
ORD08049,CUST0362,East,Guwahati,P019,Yoga Mat,Sports,3,699,0,2097,369.96,Overnight,2024-02-06,2024-02-07,5
ORD08050,CUST1139,North,Amritsar,P004,Mechanical Keyboard,Electronics,5,2499,0.05,11870.25,1524.85,Standard,2024-01-28,2024-02-02,4
ORD08051,CUST0668,West,Pune,P001,Wireless Earbuds,Electronics,2,1299,0.2,2078.4,776.99,Standard,2023-08-02,2023-08-07,3
ORD08052,CUST1164,Central,Indore,P016,Data Science Handbook,Books,2,699,0.1,1258.2,380.53,Standard,2024-06-17,2024-06-22,5
ORD08053,CUST0490,Central,Raipur,P009,Yoga Pants,Clothing,5,899,0.2,3596.0,914.97,Standard,2024-06-14,2024-06-19,3
ORD08054,CUST1015,West,Pune,P009,Yoga Pants,Clothing,2,899,0.05,1708.1,641.9,Express,2024-04-24,2024-04-26,4
ORD08055,CUST0392,West,Nagpur,P018,Cricket Bat,Sports,3,1499,0,4497,1141.36,Overnight,2023-12-17,2023-12-18,3
ORD08056,CUST0933,West,Pune,P001,Wireless Earbuds,Electronics,3,1299,0.15,3312.45,537.9,Standard,2023-07-15,2023-07-20,5
ORD08057,CUST1165,South,Coimbatore,P009,Yoga Pants,Clothing,4,899,0.1,3236.4,705.56,Standard,2023-09-03,2023-09-08,2
ORD08058,CUST0692,West,Nagpur,P009,Yoga Pants,Clothing,2,899,0.1,1618.2,614.61,Standard,2024-06-02,2024-06-07,3
ORD08059,CUST0180,West,Ahmedabad,P001,Wireless Earbuds,Electronics,4,1299,0.2,4156.8,1125.22,Express,2023-03-21,2023-03-23,5
ORD08060,CUST0455,South,Kochi,P019,Yoga Mat,Sports,2,699,0.1,1258.2,265.25,Express,2023-09-19,2023-09-21,5
ORD08061,CUST1002,East,Kolkata,P016,Data Science Handbook,Books,3,699,0.05,1992.15,697.57,Standard,2023-01-06,2023-01-11,4
ORD08062,CUST0735,South,Hyderabad,P001,Wireless Earbuds,Electronics,2,1299,0.15,2208.3,511.15,Standard,2023-11-17,2023-11-22,5
ORD08063,CUST0620,South,Hyderabad,P007,Women's Kurta Set,Clothing,1,999,0.2,799.2,288.22,Express,2024-05-01,2024-05-03,5
ORD08064,CUST1122,South,Kochi,P009,Yoga Pants,Clothing,4,899,0.25,2697.0,464.58,Standard,2024-03-15,2024-03-20,5
ORD08065,CUST0938,South,Kochi,P003,USB-C Hub,Electronics,5,699,0.1,3145.5,1033.91,Standard,2023-03-08,2023-03-13,4
ORD08066,CUST0520,West,Surat,P003,USB-C Hub,Electronics,2,699,0.05,1328.1,216.99,Express,2024-01-24,2024-01-26,3
ORD08067,CUST0054,West,Pune,P001,Wireless Earbuds,Electronics,3,1299,0,3897,876.55,Express,2024-01-28,2024-01-30,3
ORD08068,CUST0415,Central,Gwalior,P016,Data Science Handbook,Books,4,699,0,2796,915.19,Express,2024-03-25,2024-03-27,2
ORD08069,CUST0919,West,Nagpur,P001,Wireless Earbuds,Electronics,2,1299,0,2598,418.22,Overnight,2024-05-05,2024-05-06,4
ORD08070,CUST0553,West,Pune,P010,Cotton Hoodie,Clothing,5,1299,0,6495,832.33,Standard,2023-08-12,2023-08-17,3
ORD08071,CUST0113,South,Hyderabad,P017,Business Strategy,Books,4,399,0.25,1197.0,375.83,Overnight,2024-06-09,2024-06-10,2
ORD08072,CUST0737,East,Ranchi,P015,Python Programming,Books,1,499,0.25,374.25,102.61,Standard,2023-02-28,2023-03-05,3
ORD08073,CUST0756,West,Ahmedabad,P014,Bedside Table,Furniture,5,3299,0,16495,3339.83,Standard,2024-03-26,2024-03-31,2
ORD08074,CUST1188,Central,Indore,P017,Business Strategy,Books,2,399,0.15,678.3,192.44,Standard,2023-12-06,2023-12-11,5
ORD08075,CUST0770,North,Jaipur,P003,USB-C Hub,Electronics,1,699,0.25,524.25,151.19,Standard,2024-06-18,2024-06-23,5
ORD08076,CUST1079,East,Patna,P018,Cricket Bat,Sports,5,1499,0,7495,2215.91,Express,2024-03-01,2024-03-03,4
ORD08077,CUST0004,North,Jaipur,P014,Bedside Table,Furniture,3,3299,0,9897,1635.73,Standard,2023-10-28,2023-11-02,1
ORD08078,CUST0805,North,Lucknow,P001,Wireless Earbuds,Electronics,5,1299,0.1,5845.5,1578.2,Express,2024-04-09,2024-04-11,5
ORD08079,CUST0987,East,Bhubaneswar,P009,Yoga Pants,Clothing,4,899,0.15,3056.6,564.19,Express,2023-12-31,2024-01-02,1
ORD08080,CUST0643,North,Lucknow,P016,Data Science Handbook,Books,1,699,0.15,594.15,104.74,Standard,2023-05-01,2023-05-06,2
ORD08081,CUST1128,Central,Jabalpur,P004,Mechanical Keyboard,Electronics,5,2499,0.15,10620.75,3067.06,Express,2024-01-11,2024-01-13,4
ORD08082,CUST0286,North,Chandigarh,P007,Women's Kurta Set,Clothing,4,999,0.05,3796.2,483.19,Standard,2023-03-24,2023-03-29,3
ORD08083,CUST1101,South,Kochi,P017,Business Strategy,Books,2,399,0.15,678.3,215.56,Standard,2024-03-01,2024-03-06,4
ORD08084,CUST0569,South,Hyderabad,P017,Business Strategy,Books,2,399,0.1,718.2,128.59,Standard,2023-02-09,2023-02-14,4
ORD08085,CUST0514,West,Ahmedabad,P003,USB-C Hub,Electronics,3,699,0.1,1887.3,496.8,Overnight,2023-08-30,2023-08-31,4
ORD08086,CUST0659,West,Nagpur,P008,Denim Jacket,Clothing,3,1799,0.15,4587.45,869.71,Standard,2023-04-19,2023-04-24,4
ORD08087,CUST0083,North,Jaipur,P009,Yoga Pants,Clothing,2,899,0.1,1618.2,476.34,Overnight,2024-04-12,2024-04-13,4
ORD08088,CUST0874,Central,Indore,P016,Data Science Handbook,Books,5,699,0.25,2621.25,353.86,Standard,2023-10-28,2023-11-02,4
ORD08089,CUST0008,South,Bangalore,P008,Denim Jacket,Clothing,1,1799,0.2,1439.2,365.74,Express,2024-06-11,2024-06-13,4
ORD08090,CUST0733,South,Kochi,P001,Wireless Earbuds,Electronics,3,1299,0.15,3312.45,473.28,Overnight,2024-02-03,2024-02-04,4
ORD08091,CUST0675,North,Jaipur,P004,Mechanical Keyboard,Electronics,1,2499,0,2499,649.83,Standard,2023-04-26,2023-05-01,4
ORD08092,CUST0236,East,Kolkata,P016,Data Science Handbook,Books,4,699,0.2,2236.8,420.05,Standard,2024-05-14,2024-05-19,1
ORD08093,CUST0981,North,Jaipur,P017,Business Strategy,Books,3,399,0.1,1077.3,330.44,Standard,2023-12-01,2023-12-06,5
ORD08094,CUST0929,South,Chennai,P007,Women's Kurta Set,Clothing,1,999,0.1,899.1,125.15,Same Day,2023-05-01,2023-05-01,4
ORD08095,CUST1192,West,Surat,P003,USB-C Hub,Electronics,3,699,0.1,1887.3,377.82,Standard,2023-09-06,2023-09-11,3
ORD08096,CUST0350,West,Ahmedabad,P016,Data Science Handbook,Books,2,699,0.15,1188.3,421.85,Standard,2023-12-10,2023-12-15,4
ORD08097,CUST0417,North,Delhi,P017,Business Strategy,Books,4,399,0.2,1276.8,331.55,Standard,2023-08-12,2023-08-17,2
ORD08098,CUST0150,East,Guwahati,P017,Business Strategy,Books,2,399,0.05,758.1,228.94,Same Day,2023-09-22,2023-09-22,1
ORD08099,CUST1106,West,Nagpur,P009,Yoga Pants,Clothing,5,899,0.1,4045.5,524.13,Express,2024-02-04,2024-02-06,3
ORD08100,CUST0093,West,Mumbai,P005,Webcam HD,Electronics,2,1599,0,3198,980.55,Standard,2023-01-30,2023-02-04,3
ORD08101,CUST0770,North,Jaipur,P010,Cotton Hoodie,Clothing,4,1299,0.05,4936.2,790.49,Same Day,2023-12-06,2023-12-06,4
ORD08102,CUST0879,South,Chennai,P017,Business Strategy,Books,5,399,0.1,1795.5,593.15,Standard,2023-12-22,2023-12-27,5
ORD08103,CUST0033,East,Ranchi,P009,Yoga Pants,Clothing,5,899,0.1,4045.5,709.92,Standard,2023-11-23,2023-11-28,5
ORD08104,CUST0908,South,Coimbatore,P015,Python Programming,Books,5,499,0.05,2370.25,823.82,Express,2023-03-13,2023-03-15,4
ORD08105,CUST1073,West,Mumbai,P015,Python Programming,Books,3,499,0.05,1422.15,506.8,Overnight,2023-02-01,2023-02-02,5
ORD08106,CUST0350,West,Ahmedabad,P008,Denim Jacket,Clothing,2,1799,0.1,3238.2,937.69,Standard,2023-10-08,2023-10-13,4
ORD08107,CUST0928,South,Bangalore,P008,Denim Jacket,Clothing,4,1799,0.05,6836.2,1097.62,Standard,2023-09-18,2023-09-23,5
ORD08108,CUST0121,West,Mumbai,P017,Business Strategy,Books,1,399,0,399,124.13,Express,2024-02-19,2024-02-21,5
ORD08109,CUST0818,South,Chennai,P016,Data Science Handbook,Books,5,699,0.2,2796.0,909.9,Express,2023-04-16,2023-04-18,5
ORD08110,CUST0633,East,Kolkata,P001,Wireless Earbuds,Electronics,1,1299,0.1,1169.1,155.47,Standard,2023-10-22,2023-10-27,2
ORD08111,CUST0208,Central,Indore,P001,Wireless Earbuds,Electronics,3,1299,0.05,3702.15,1119.57,Standard,2023-07-07,2023-07-12,4
ORD08112,CUST0370,West,Pune,P009,Yoga Pants,Clothing,4,899,0.15,3056.6,846.72,Standard,2023-01-20,2023-01-25,3
ORD08113,CUST1092,Central,Bhopal,P004,Mechanical Keyboard,Electronics,2,2499,0.1,4498.2,642.16,Express,2023-12-19,2023-12-21,5
ORD08114,CUST0383,South,Chennai,P001,Wireless Earbuds,Electronics,4,1299,0.15,4416.6,998.17,Express,2023-01-15,2023-01-17,5
ORD08115,CUST0990,South,Kochi,P017,Business Strategy,Books,1,399,0.05,379.05,135.05,Standard,2024-02-24,2024-02-29,3
ORD08116,CUST0548,West,Ahmedabad,P007,Women's Kurta Set,Clothing,5,999,0.05,4745.25,1422.75,Standard,2023-10-27,2023-11-01,4
ORD08117,CUST1089,East,Guwahati,P007,Women's Kurta Set,Clothing,4,999,0.15,3396.6,775.12,Overnight,2023-02-06,2023-02-07,4
ORD08118,CUST0968,East,Bhubaneswar,P001,Wireless Earbuds,Electronics,4,1299,0.1,4676.4,1650.27,Standard,2023-11-02,2023-11-07,5
ORD08119,CUST0317,South,Hyderabad,P004,Mechanical Keyboard,Electronics,3,2499,0.15,6372.45,2055.46,Express,2023-04-23,2023-04-25,5
ORD08120,CUST0325,West,Surat,P010,Cotton Hoodie,Clothing,3,1299,0,3897,1268.62,Express,2023-03-25,2023-03-27,3
ORD08121,CUST0627,East,Kolkata,P005,Webcam HD,Electronics,5,1599,0.15,6795.75,1498.5,Express,2023-03-12,2023-03-14,4
ORD08122,CUST0605,West,Mumbai,P009,Yoga Pants,Clothing,2,899,0.15,1528.3,461.35,Express,2023-01-18,2023-01-20,5
ORD08123,CUST0118,South,Bangalore,P005,Webcam HD,Electronics,1,1599,0.1,1439.1,542.51,Same Day,2023-11-23,2023-11-23,3
ORD08124,CUST0906,North,Delhi,P007,Women's Kurta Set,Clothing,1,999,0,999,266.41,Express,2023-11-02,2023-11-04,3
