customer_id,frequency,monetary,avg_rating,last_order,first_order,segment,R_score,F_score,M_score,RFM_score
CUST0730,7,18147.6,3.29,2024-02-04,2023-01-08,Medium Value,2,3,2,7
CUST1095,7,25546.85,4.29,2024-01-14,2023-01-16,Medium Value,3,3,3,9
CUST0258,5,25407.3,3.6,2024-05-27,2023-04-24,Low Value,3,2,3,8
CUST0361,6,19590.25,4.17,2023-11-08,2023-01-28,Medium Value,3,2,3,8
CUST1102,3,13022.5,3.67,2024-05-25,2023-05-02,Low Value,1,1,1,3
CUST0131,4,13159.35,4.75,2024-03-19,2023-09-20,Low Value,1,1,1,3
CUST0845,8,18460.8,4.25,2024-05-17,2023-03-11,Medium Value,2,4,2,8
CUST0015,7,25966.7,4.0,2024-06-02,2023-02-18,Medium Value,3,3,3,9
CUST0056,7,12540.35,4.14,2024-04-26,2023-05-17,Medium Value,1,3,1,5
CUST0643,12,36291.5,3.75,2024-06-01,2023-04-01,Medium Value,4,5,4,13
CUST0303,8,30739.05,4.25,2024-06-12,2023-11-02,Medium Value,4,4,4,12
CUST0248,5,12646.95,2.6,2023-12-11,2023-02-24,Low Value,1,2,1,4
CUST0535,8,30404.0,3.13,2024-03-09,2023-02-04,Medium Value,4,4,4,12
CUST0061,7,22635.7,3.71,2024-02-12,2023-01-06,Medium Value,3,3,3,9
CUST0531,5,14434.0,4.0,2024-01-13,2023-05-10,Low Value,2,2,2,6
CUST0796,3,11182.85,3.33,2024-02-14,2023-04-17,Low Value,1,1,1,3
CUST0078,5,28178.1,3.4,2024-03-28,2023-05-07,Low Value,4,2,4,10
CUST0623,5,6796.95,3.6,2024-01-26,2023-04-05,Low Value,1,2,1,4
CUST0690,5,15460.05,4.0,2024-04-29,2023-10-16,Low Value,2,2,2,6
CUST0955,7,64280.55,4.29,2024-05-22,2023-03-05,Medium Value,5,3,5,13
CUST1131,8,25746.65,4.38,2024-06-13,2023-07-27,Medium Value,3,4,3,10
CUST0758,8,30003.55,3.63,2024-06-17,2023-04-21,Medium Value,4,4,4,12
CUST0344,7,17633.5,4.14,2024-01-17,2023-04-29,Medium Value,2,3,2,7
CUST0529,6,19761.8,4.0,2024-05-05,2023-02-04,Medium Value,3,2,3,8
CUST0184,7,18493.35,3.57,2024-02-16,2023-01-15,Medium Value,2,3,2,7
CUST0956,4,21597.9,2.75,2024-02-17,2023-11-11,Low Value,3,1,3,7
CUST0766,7,26816.6,4.0,2024-04-24,2023-02-26,Medium Value,4,3,4,11
CUST0744,6,17154.9,3.17,2024-01-02,2023-04-03,Medium Value,2,2,2,6
CUST0001,3,32688.85,3.33,2024-06-22,2023-04-13,Low Value,4,1,4,9
CUST0832,6,23507.1,3.5,2024-04-21,2023-01-25,Medium Value,3,2,3,8
CUST0201,10,67557.3,3.8,2024-04-20,2023-05-09,Medium Value,5,5,5,15
CUST0299,3,14091.0,3.33,2024-02-07,2023-06-14,Low Value,2,1,2,5
CUST0735,8,23508.05,4.13,2024-05-08,2023-03-18,Medium Value,3,4,3,10
CUST1028,7,18870.85,3.57,2024-03-25,2023-03-01,Medium Value,2,3,2,7
CUST0345,7,48702.55,4.14,2024-04-05,2023-01-07,Medium Value,5,3,5,13
CUST0920,6,13717.5,4.0,2024-06-04,2023-06-15,Medium Value,1,2,1,4
CUST0363,5,19803.6,3.4,2024-03-12,2023-03-14,Low Value,3,2,3,8
CUST1078,6,14974.6,4.67,2024-06-07,2023-03-10,Medium Value,2,3,2,7
CUST0993,12,39210.9,3.58,2024-02-22,2023-01-24,Medium Value,5,5,5,15
CUST0407,7,23991.35,4.0,2024-04-08,2023-05-27,Medium Value,3,3,3,9
CUST0681,8,37566.25,3.88,2024-04-26,2023-03-19,Medium Value,5,4,5,14
CUST0817,5,11966.7,3.6,2024-05-31,2023-01-16,Low Value,1,2,1,4
CUST0909,6,17891.3,3.17,2024-05-03,2023-08-15,Medium Value,2,3,2,7
CUST0434,4,18622.65,4.25,2023-11-22,2023-04-08,Low Value,2,1,2,5
CUST1065,8,41321.9,3.38,2024-04-01,2023-02-16,Medium Value,5,4,5,14
CUST0933,11,59098.2,3.55,2024-05-21,2023-02-19,Medium Value,5,5,5,15
CUST1143,6,14572.6,3.67,2024-01-02,2023-03-16,Medium Value,2,3,2,7
CUST0385,2,5437.1,4.0,2023-10-15,2023-07-01,Low Value,1,1,1,3
CUST0507,9,50760.95,3.89,2024-04-25,2023-02-16,Medium Value,5,5,5,15
CUST0120,7,23915.05,3.86,2024-05-28,2023-02-05,Medium Value,3,3,3,9
CUST0030,2,6529.35,4.5,2024-05-25,2023-12-25,Low Value,1,1,1,3
CUST0835,4,17633.15,3.5,2023-12-08,2023-07-11,Low Value,2,1,2,5
CUST0665,8,46027.05,4.5,2024-05-13,2023-01-22,Medium Value,5,4,5,14
CUST0023,7,18728.7,4.0,2024-05-31,2023-01-07,Medium Value,2,3,2,7
CUST0432,2,8363.1,4.5,2024-02-23,2023-09-21,Low Value,1,1,1,3
CUST0948,5,36273.15,3.6,2024-05-19,2023-02-24,Low Value,4,2,4,10
CUST0704,5,8627.7,3.8,2024-05-04,2023-05-02,Low Value,1,2,1,4
CUST0329,7,19479.6,4.14,2024-04-25,2023-01-06,Medium Value,2,3,2,7
CUST0906,6,18181.4,3.83,2024-02-10,2023-01-19,Medium Value,2,3,2,7
CUST0335,6,28877.9,4.33,2023-11-07,2023-02-21,Medium Value,4,3,4,11
CUST0840,8,24249.45,4.0,2024-05-09,2023-06-12,Medium Value,3,4,3,10
CUST0029,9,39060.0,3.44,2024-05-08,2023-03-13,Medium Value,5,5,5,15
CUST0804,9,31036.3,4.33,2024-05-05,2023-03-17,Medium Value,4,5,4,13
CUST1093,6,17188.75,3.83,2024-04-17,2023-02-21,Medium Value,2,3,2,7
CUST0024,7,27744.15,3.57,2024-06-08,2023-02-08,Medium Value,4,3,4,11
CUST0270,9,27580.25,3.67,2024-06-05,2023-02-11,Medium Value,4,5,4,13
CUST1198,6,42471.3,3.5,2024-05-29,2023-05-05,Medium Value,5,3,5,13
CUST0215,6,16654.3,3.67,2024-03-01,2023-03-10,Medium Value,2,3,2,7
CUST0579,7,19319.6,4.0,2024-05-06,2023-05-12,Medium Value,2,3,2,7
CUST0198,4,22107.9,4.25,2024-04-11,2023-01-24,Low Value,3,1,3,7
CUST0290,4,16004.25,3.5,2024-05-23,2023-02-25,Low Value,2,1,2,5
CUST1039,6,14589.9,3.5,2024-04-16,2023-02-07,Medium Value,2,3,2,7
CUST0050,6,26313.0,4.17,2024-04-25,2023-01-08,Medium Value,4,3,4,11
CUST0163,12,52718.35,3.5,2024-05-25,2023-01-22,Medium Value,5,5,5,15
CUST0485,4,13318.1,3.25,2024-05-15,2023-05-19,Low Value,1,1,1,3
CUST0145,3,3674.7,2.67,2024-05-18,2023-09-09,Low Value,1,1,1,3
CUST0925,12,48780.55,4.08,2024-05-26,2023-01-19,Medium Value,5,5,5,15
CUST0781,10,37307.6,4.7,2024-03-28,2023-03-25,Medium Value,5,5,5,15
CUST1077,9,19362.65,4.11,2024-06-11,2023-04-10,Medium Value,2,5,2,9
CUST0425,5,12336.3,4.2,2024-01-10,2023-06-16,Low Value,1,2,1,4
CUST0175,7,18461.45,3.14,2023-11-20,2023-02-09,Medium Value,2,3,2,7
CUST0080,7,14618.15,4.43,2024-06-24,2023-02-05,Medium Value,2,3,2,7
CUST1167,5,12868.05,4.8,2024-01-19,2023-02-11,Low Value,1,2,1,4
CUST0523,7,39513.75,3.57,2024-06-18,2023-01-23,Medium Value,5,3,5,13
CUST0522,10,29408.45,3.6,2024-06-12,2023-05-24,Medium Value,4,5,4,13
CUST1062,9,66975.7,3.67,2024-04-09,2023-05-25,Medium Value,5,5,5,15
CUST0181,6,11426.0,3.83,2024-01-06,2023-05-28,Medium Value,1,3,1,5
CUST0721,6,48100.8,4.0,2024-04-08,2023-05-28,Medium Value,5,3,5,13
CUST1190,11,36944.1,4.27,2024-04-18,2023-01-16,Medium Value,4,5,4,13
CUST0777,3,11412.15,3.67,2023-08-28,2023-01-22,Low Value,1,1,1,3
CUST0199,6,15954.25,3.5,2024-06-21,2023-05-18,Medium Value,2,3,2,7
CUST0265,6,27087.1,3.83,2024-05-26,2023-03-04,Medium Value,4,3,4,11
CUST0645,12,37421.7,3.75,2024-05-19,2023-03-12,Medium Value,5,5,5,15
CUST0853,5,20935.75,4.4,2024-04-10,2023-01-15,Low Value,3,2,3,8
CUST0398,6,12033.15,3.33,2024-02-13,2023-05-22,Medium Value,1,3,1,5
CUST0461,10,22141.55,3.7,2024-05-22,2023-02-12,Medium Value,3,5,3,11
CUST0823,6,27860.85,4.17,2024-02-17,2023-04-12,Medium Value,4,3,4,11
CUST0399,6,15279.4,4.0,2024-06-11,2023-02-09,Medium Value,2,3,2,7
CUST1168,6,24091.3,3.67,2024-02-23,2023-02-14,Medium Value,3,3,3,9
CUST1009,9,14002.7,4.11,2024-06-02,2023-01-20,Medium Value,2,5,2,9
CUST0016,5,41564.6,4.4,2024-04-28,2023-05-26,Low Value,5,2,5,12
CUST0794,6,8580.2,4.67,2024-02-19,2023-02-28,Medium Value,1,3,1,5
CUST0331,6,14212.45,4.33,2024-06-18,2023-01-22,Medium Value,2,3,2,7
CUST0213,10,31340.2,3.7,2024-04-21,2023-01-17,Medium Value,4,5,4,13
CUST0428,4,16209.0,4.0,2024-05-29,2023-05-19,Low Value,2,1,2,5
CUST0419,3,2276.4,3.33,2023-05-04,2023-03-21,Low Value,1,1,1,3
CUST0864,5,22513.5,3.2,2024-06-21,2023-01-08,Low Value,3,2,3,8
CUST0666,6,18348.65,3.33,2024-03-01,2023-01-12,Medium Value,2,3,2,7
CUST0403,11,31942.7,3.82,2024-06-04,2023-05-15,Medium Value,4,5,4,13
CUST0505,4,7837.5,3.5,2024-05-08,2023-05-13,Low Value,1,1,1,3
CUST0222,6,31478.2,4.17,2024-04-02,2023-02-18,Medium Value,4,3,4,11
CUST0315,5,15683.8,4.4,2024-01-31,2023-03-01,Low Value,2,2,2,6
CUST0972,5,20103.2,4.2,2024-03-12,2023-03-10,Low Value,3,2,3,8
CUST0708,2,1586.25,3.0,2024-04-21,2024-04-11,Low Value,1,1,1,3
CUST1037,7,20280.4,3.71,2024-01-21,2023-03-08,Medium Value,3,3,3,9
CUST0716,6,17317.25,3.5,2024-06-13,2023-01-26,Medium Value,2,3,2,7
CUST0509,8,27456.7,3.88,2024-06-18,2023-01-08,Medium Value,4,4,4,12
CUST0830,5,15810.6,3.8,2024-01-20,2023-02-13,Low Value,2,2,2,6
CUST0347,7,12133.6,3.71,2024-05-05,2023-01-10,Medium Value,1,3,1,5
CUST0883,4,9635.25,3.5,2024-02-28,2023-04-17,Low Value,1,1,1,3
CUST0677,8,27303.25,2.63,2024-06-04,2023-05-21,Medium Value,4,4,4,12
CUST0373,8,25499.2,3.38,2024-05-22,2023-03-03,Medium Value,3,4,3,10
CUST0377,11,30451.45,4.36,2024-03-22,2023-02-05,Medium Value,4,5,4,13
CUST0404,9,27255.95,3.89,2024-06-14,2023-01-12,Medium Value,4,5,4,13
CUST0244,4,16717.15,4.75,2024-02-11,2023-04-04,Low Value,2,1,2,5
CUST0614,7,35064.5,3.71,2024-04-24,2023-01-19,Medium Value,4,3,4,11
CUST0549,7,16752.45,3.71,2024-01-10,2023-01-08,Medium Value,2,3,2,7
CUST0627,5,25887.6,3.8,2024-04-12,2023-03-12,Low Value,3,2,3,8
CUST1149,3,16239.1,2.0,2024-01-04,2023-01-15,Low Value,2,1,2,5
CUST0742,8,28534.8,3.13,2024-04-05,2023-01-12,Medium Value,4,4,4,12
CUST1008,8,25148.55,3.0,2024-03-25,2023-01-12,Medium Value,3,4,3,10
CUST0295,3,22525.75,3.67,2024-05-04,2023-08-26,Low Value,3,1,3,7
CUST0966,9,18337.25,3.22,2024-04-15,2023-01-06,Medium Value,2,5,2,9
CUST0062,6,10695.5,3.5,2024-03-25,2023-01-08,Medium Value,1,3,1,5
CUST0376,9,30894.3,3.89,2024-05-26,2023-03-25,Medium Value,4,5,4,13
CUST0038,8,23346.2,3.5,2024-06-24,2023-01-14,Medium Value,3,4,3,10
CUST0634,8,21253.9,3.13,2024-06-08,2023-03-03,Medium Value,3,4,3,10
CUST1120,8,18905.4,4.13,2024-05-22,2023-03-10,Medium Value,2,4,2,8
CUST0455,7,17343.4,3.71,2024-04-22,2023-03-02,Medium Value,2,3,2,7
CUST0788,7,15885.75,3.86,2023-11-25,2023-03-10,Medium Value,2,3,2,7
CUST0034,10,27295.4,3.5,2024-05-28,2023-01-14,Medium Value,4,5,4,13
CUST0254,6,14587.9,3.83,2023-11-23,2023-06-04,Medium Value,2,3,2,7
CUST1154,3,9457.65,3.67,2024-01-05,2023-06-14,Low Value,1,1,1,3
CUST0957,5,24366.1,3.2,2024-06-10,2023-09-09,Low Value,3,2,3,8
CUST0907,2,3696.1,3.5,2023-12-04,2023-02-05,Low Value,1,1,1,3
CUST1153,1,3996.0,4.0,2023-04-05,2023-04-05,Low Value,1,1,1,3
CUST0990,5,24620.6,3.6,2024-02-24,2023-03-22,Low Value,3,2,3,8
CUST0891,5,21974.7,3.4,2024-05-30,2023-06-25,Low Value,3,2,3,8
CUST0424,6,21781.0,4.17,2024-04-20,2023-02-21,Medium Value,3,3,3,9
CUST1031,8,36311.7,3.5,2024-06-21,2023-08-31,Medium Value,4,4,4,12
CUST0311,1,718.2,1.0,2023-05-11,2023-05-11,Low Value,1,1,1,3
CUST0440,10,21822.1,3.7,2024-04-28,2023-04-04,Medium Value,3,5,3,11
CUST0729,4,28399.7,4.0,2023-12-27,2023-03-21,Low Value,4,1,4,9
CUST0494,8,27741.8,4.25,2024-06-05,2023-02-01,Medium Value,4,4,4,12
CUST0227,5,10548.6,4.8,2024-06-16,2023-03-02,Low Value,1,2,1,4
CUST0134,11,49254.0,3.91,2024-05-29,2023-03-30,Medium Value,5,5,5,15
CUST0590,3,13945.35,4.0,2023-06-11,2023-05-12,Low Value,1,1,1,3
CUST0838,5,13962.9,4.6,2024-06-24,2023-07-16,Low Value,1,2,1,4
CUST0626,6,21029.8,3.5,2024-03-14,2023-10-06,Medium Value,3,3,3,9
CUST0999,8,24320.55,3.0,2024-03-27,2023-01-18,Medium Value,3,4,3,10
CUST1181,7,23095.8,4.29,2024-02-05,2023-03-25,Medium Value,3,3,3,9
CUST0513,7,21844.45,4.14,2024-03-18,2023-03-10,Medium Value,3,3,3,9
CUST0657,5,23819.9,4.4,2023-07-25,2023-01-14,Low Value,3,2,3,8
CUST0526,3,4572.4,3.67,2024-05-30,2023-04-12,Low Value,1,1,1,3
CUST0408,6,29496.85,4.67,2024-05-16,2023-05-06,Medium Value,4,3,4,11
CUST0869,4,7787.35,4.0,2024-02-28,2023-02-26,Low Value,1,1,1,3
CUST0543,2,2621.25,3.5,2023-11-30,2023-09-11,Low Value,1,1,1,3
CUST0550,6,26685.55,4.0,2024-04-10,2023-01-24,Medium Value,4,3,4,11
CUST1096,6,22446.9,4.5,2024-04-23,2023-01-24,Medium Value,3,3,3,9
CUST0354,4,9306.05,3.5,2024-02-19,2023-02-23,Low Value,1,1,1,3
CUST0498,7,18339.3,4.0,2024-03-21,2023-04-20,Medium Value,2,3,2,7
CUST1165,9,28992.25,3.11,2024-05-02,2023-06-09,Medium Value,4,5,4,13
CUST0388,7,31665.4,2.86,2024-05-11,2023-03-10,Medium Value,4,3,4,11
CUST0074,2,2896.2,4.0,2024-05-08,2024-05-02,Low Value,1,1,1,3
CUST1060,5,19069.35,3.0,2024-06-20,2023-04-26,Low Value,2,2,2,6
CUST0820,6,10528.3,4.0,2024-06-01,2023-02-08,Medium Value,1,3,1,5
CUST0253,8,15861.75,3.5,2024-06-08,2023-01-19,Medium Value,2,4,2,8
CUST0790,2,3965.1,3.5,2024-01-18,2023-08-31,Low Value,1,1,1,3
CUST0439,2,7868.15,5.0,2023-07-30,2023-07-23,Low Value,1,1,1,3
CUST0818,7,17002.8,4.43,2024-03-16,2023-03-14,Medium Value,2,3,2,7
CUST0443,5,32809.45,3.4,2024-02-05,2023-09-24,Low Value,4,2,4,10
CUST1087,5,19809.9,4.2,2024-06-20,2023-06-08,Low Value,3,2,3,8
CUST0179,9,19246.8,3.89,2024-03-20,2023-02-04,Medium Value,2,5,2,9
CUST1063,3,7738.35,3.67,2024-02-17,2023-02-06,Low Value,1,1,1,3
CUST0442,5,18763.3,4.2,2024-03-23,2023-01-06,Low Value,2,2,2,6
CUST0389,3,7134.9,3.67,2023-06-13,2023-06-06,Low Value,1,1,1,3
CUST0918,6,18694.6,3.67,2024-03-31,2023-06-02,Medium Value,2,3,2,7
CUST0953,3,6454.95,3.33,2024-01-27,2023-03-01,Low Value,1,1,1,3
CUST1054,3,5468.15,3.67,2024-03-08,2023-03-02,Low Value,1,1,1,3
CUST0285,5,21097.25,3.6,2024-03-15,2023-01-27,Low Value,3,2,3,8
CUST0059,7,23054.5,4.14,2024-06-10,2023-06-12,Medium Value,3,3,3,9
CUST0358,4,30170.05,4.25,2023-10-23,2023-08-08,Low Value,4,1,4,9
CUST0686,6,22957.55,4.33,2024-06-18,2023-03-03,Medium Value,3,3,3,9
CUST0364,2,4277.45,2.0,2024-05-16,2023-07-17,Low Value,1,1,1,3
CUST0773,2,8354.4,3.5,2024-03-13,2023-12-01,Low Value,1,1,1,3
CUST0726,4,13315.55,4.0,2024-04-03,2023-03-04,Low Value,1,1,1,3
CUST1047,8,65604.35,3.88,2024-06-05,2023-01-29,Medium Value,5,4,5,14
CUST0797,8,76212.9,3.88,2024-01-20,2023-02-20,Medium Value,5,4,5,14
CUST0197,5,28553.35,4.0,2024-02-05,2023-03-08,Low Value,4,2,4,10
CUST0111,9,28696.4,3.89,2024-05-11,2023-05-07,Medium Value,4,5,4,13
CUST0870,6,13959.2,3.67,2024-06-11,2023-02-10,Medium Value,1,3,1,5
CUST0987,4,11102.15,2.75,2024-01-19,2023-06-04,Low Value,1,1,1,3
CUST1094,6,9316.85,4.5,2024-04-22,2023-03-24,Medium Value,1,3,1,5
CUST0930,2,4186.3,4.5,2024-01-26,2023-06-11,Low Value,1,1,1,3
CUST0732,6,11454.1,3.5,2024-05-15,2023-01-07,Medium Value,1,3,1,5
CUST1156,1,1998.0,1.0,2024-05-02,2024-05-02,Low Value,1,1,1,3
CUST0738,7,21496.5,3.86,2023-11-13,2023-02-17,Medium Value,3,3,3,9
CUST0380,3,9921.65,2.67,2024-05-11,2023-01-30,Low Value,1,1,1,3
CUST0699,5,11220.2,4.2,2024-04-15,2023-04-10,Low Value,1,2,1,4
CUST0101,5,23605.35,3.6,2024-05-30,2023-04-14,Low Value,3,2,3,8
CUST0837,3,4191.45,4.0,2024-04-15,2023-07-26,Low Value,1,1,1,3
CUST1033,6,19596.25,4.17,2024-05-27,2023-09-15,Medium Value,3,3,3,9
CUST1048,5,34492.35,4.2,2023-09-29,2023-02-02,Low Value,4,2,4,10
CUST1097,3,13619.7,4.33,2024-01-02,2023-03-02,Low Value,1,1,1,3
CUST0743,2,28194.0,4.5,2024-06-22,2024-01-05,Low Value,4,1,4,9
CUST0043,2,2694.6,4.5,2023-10-23,2023-05-24,Low Value,1,1,1,3
CUST0630,6,12496.65,3.0,2024-06-01,2023-04-27,Medium Value,1,3,1,5
CUST0584,5,13399.05,3.6,2024-06-24,2023-06-14,Low Value,1,2,1,4
CUST0122,5,13785.9,4.2,2023-12-11,2023-02-08,Low Value,1,2,1,4
CUST0118,7,18417.55,4.0,2024-06-09,2023-01-06,Medium Value,2,3,2,7
CUST0409,2,5094.0,4.0,2023-11-21,2023-01-08,Low Value,1,1,1,3
CUST1044,11,46707.0,3.73,2024-06-14,2023-01-15,Medium Value,5,5,5,15
CUST0881,3,8066.85,3.67,2024-03-14,2023-03-01,Low Value,1,1,1,3
CUST0010,7,17532.7,3.29,2024-06-15,2023-01-25,Medium Value,2,3,2,7
CUST0052,3,5004.45,4.33,2023-06-26,2023-02-17,Low Value,1,1,1,3
CUST1112,5,20765.25,4.4,2024-05-18,2023-05-04,Low Value,3,2,3,8
CUST0368,3,8375.55,4.0,2024-02-09,2023-01-11,Low Value,1,1,1,3
CUST0561,7,24737.0,4.29,2024-06-08,2023-05-11,Medium Value,3,3,3,9
CUST0655,2,6134.4,4.5,2024-05-11,2023-05-15,Low Value,1,1,1,3
CUST0971,5,11807.1,4.0,2024-06-13,2023-02-09,Low Value,1,2,1,4
CUST0257,3,6132.15,3.0,2023-10-21,2023-03-24,Low Value,1,1,1,3
CUST1184,6,22827.55,3.83,2024-04-23,2023-04-08,Medium Value,3,3,3,9
CUST0759,2,2417.4,4.5,2024-06-02,2023-05-31,Low Value,1,1,1,3
CUST0126,5,18092.7,3.4,2023-12-12,2023-06-08,Low Value,2,2,2,6
CUST1175,6,46258.45,4.5,2024-04-15,2023-04-29,Medium Value,5,3,5,13
CUST0351,4,24746.2,4.5,2024-01-05,2023-03-11,Low Value,3,1,3,7
CUST0669,2,4155.0,5.0,2024-04-05,2023-01-30,Low Value,1,1,1,3
CUST0524,1,2847.15,4.0,2023-04-29,2023-04-29,Low Value,1,1,1,3
CUST0116,3,6965.35,4.33,2023-10-18,2023-05-24,Low Value,1,1,1,3
CUST0470,5,50588.85,3.8,2024-01-12,2023-03-21,Low Value,5,2,5,12
CUST0826,1,1596.0,4.0,2023-05-27,2023-05-27,Low Value,1,1,1,3
CUST0482,3,7965.45,4.33,2024-04-13,2023-08-10,Low Value,1,1,1,3
CUST1084,2,3781.65,4.0,2023-10-17,2023-05-05,Low Value,1,1,1,3
CUST0996,2,8535.0,4.0,2024-01-04,2023-10-15,Low Value,1,1,1,3
CUST0182,5,15953.7,4.0,2024-02-20,2023-06-15,Low Value,2,2,2,6
CUST1188,3,5084.6,4.33,2023-12-06,2023-02-07,Low Value,1,1,1,3
CUST0530,5,5746.1,4.4,2024-04-25,2023-01-21,Low Value,1,2,1,4
CUST0594,5,19226.75,3.4,2024-05-05,2023-02-25,Low Value,2,2,2,6
CUST0842,4,22686.15,4.75,2024-01-26,2023-02-09,Low Value,3,1,3,7
CUST0752,3,6231.6,4.0,2024-03-17,2023-04-13,Low Value,1,1,1,3
CUST0511,3,36691.5,2.0,2024-06-23,2023-04-16,Low Value,4,1,4,9
CUST1036,4,10128.15,4.25,2024-05-14,2023-04-30,Low Value,1,1,1,3
CUST0748,7,25321.2,3.14,2024-05-05,2023-01-30,Medium Value,3,3,3,9
CUST0054,4,12910.0,4.0,2024-01-28,2023-01-18,Low Value,1,1,1,3
CUST0136,3,8121.3,4.0,2024-01-10,2023-07-29,Low Value,1,1,1,3
CUST0477,5,11456.1,3.6,2023-12-31,2023-02-24,Low Value,1,2,1,4
CUST0862,5,10600.4,3.6,2024-03-24,2023-02-23,Low Value,1,2,1,4
CUST0340,3,6484.35,5.0,2024-05-08,2023-08-08,Low Value,1,1,1,3
CUST0216,3,4442.5,4.33,2023-12-09,2023-04-18,Low Value,1,1,1,3
CUST0242,1,8999.0,3.0,2023-05-23,2023-05-23,Low Value,1,1,1,3
CUST0109,1,1424.25,3.0,2023-06-15,2023-06-15,Low Value,1,1,1,3
CUST0889,1,7645.75,5.0,2023-07-18,2023-07-18,Low Value,1,1,1,3
CUST0811,1,9996.0,5.0,2023-09-08,2023-09-08,Low Value,1,1,1,3
CUST0528,1,4416.6,2.0,2023-01-16,2023-01-16,Low Value,1,1,1,3
